index,host,source,sourcetype,"_raw","_time"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:05.896 -0800
collection=Network_Interface
object=""Network Interface""
counter=""Current Bandwidth""
instance=isatap.sv.splunk.com
Value=100000","2015-01-08T08:59:05.896-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:15.899 -0800
collection=Network_Interface
object=""Network Interface""
counter=""Bytes Total/sec""
instance=""Microsoft Hyper-V Network Adapter""
Value=945.11287219552071","2015-01-08T08:59:15.899-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:15.899 -0800
collection=Network_Interface
object=""Network Interface""
counter=Packets/sec
instance=""Microsoft Hyper-V Network Adapter""
Value=4.7960056946172953","2015-01-08T08:59:15.899-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:15.899 -0800
collection=Network_Interface
object=""Network Interface""
counter=""Packets Received/sec""
instance=""Microsoft Hyper-V Network Adapter""
Value=4.7960056946172953","2015-01-08T08:59:15.899-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:15.899 -0800
collection=Network_Interface
object=""Network Interface""
counter=""Current Bandwidth""
instance=""Microsoft Hyper-V Network Adapter""
Value=10000000000","2015-01-08T08:59:15.899-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:15.899 -0800
collection=Network_Interface
object=""Network Interface""
counter=""Bytes Received/sec""
instance=""Microsoft Hyper-V Network Adapter""
Value=945.11287219552071","2015-01-08T08:59:15.899-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:15.899 -0800
collection=Network_Interface
object=""Network Interface""
counter=""Packets Received Non-Unicast/sec""
instance=""Microsoft Hyper-V Network Adapter""
Value=4.7960056946172953","2015-01-08T08:59:15.899-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:15.899 -0800
collection=Network_Interface
object=""Network Interface""
counter=""Current Bandwidth""
instance=""Teredo Tunneling Pseudo-Interface""
Value=100000","2015-01-08T08:59:15.899-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:15.899 -0800
collection=Network_Interface
object=""Network Interface""
counter=""Packets Outbound Errors""
instance=""Teredo Tunneling Pseudo-Interface""
Value=1","2015-01-08T08:59:15.899-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:Network_Interface","Perfmon:Network_Interface","01/08/2015 08:59:15.899 -0800
collection=Network_Interface
object=""Network Interface""
counter=""Current Bandwidth""
instance=isatap.sv.splunk.com
Value=100000","2015-01-08T08:59:15.899-0800"
